timestamp,open,high,low,close,first_diff,true_flag,flag_before,diff,diff_threthold,pct_change_close,target
2017-01-02 09:00:00,1022.97,1024.99,998.72,1015.4,-9.560000000000061,-1,1,-9.560000000000061,-9.560000000000061,-0.00932719325632225,-1.0
2017-01-02 10:00:00,1015.41,1024.89,1013.23,1022.5,7.100000000000023,0,-1,7.100000000000023,7.100000000000023,0.006992318298207678,1.0
2017-01-02 11:00:00,1023.04,1030.0,1021.88,1026.65,4.150000000000091,1,0,11.250000000000114,11.250000000000114,0.0040586797066015645,1.0
2017-01-02 12:00:00,1026.65,1032.0,1025.5,1025.7,-0.9500000000000456,0,1,-0.9500000000000456,-0.9500000000000456,-0.0009253396970730908,-1.0
2017-01-02 13:00:00,1025.7,1025.7,1022.0,1022.0,-3.7000000000000455,0,0,-4.650000000000091,-4.650000000000091,-0.0036072925806766025,-1.0
2017-01-02 14:00:00,1022.0,1023.89,1010.0,1012.99,-9.009999999999991,0,0,-13.660000000000082,-13.660000000000082,-0.008816046966731883,-1.0
2017-01-02 15:00:00,1012.94,1014.88,1009.12,1009.88,-3.1100000000000136,-1,0,-16.770000000000095,-16.770000000000095,-0.00307011915221278,-1.0
2017-01-02 16:00:00,1009.88,1013.5,990.01,1013.5,3.6200000000000045,1,-1,3.620000000000005,3.6200000000000045,0.0035845843070463346,1.0
2017-01-02 17:00:00,1014.07,1018.84,1008.49,1012.5,-1.0,-1,1,-1.0,-1.0,-0.0009866798223976405,-1.0
2017-01-02 18:00:00,1012.0,1017.77,1011.97,1016.8,4.2999999999999545,1,-1,4.2999999999999545,4.2999999999999545,0.0042469135802467575,1.0
2017-01-02 19:00:00,1016.8,1016.8,1011.25,1012.54,-4.259999999999991,-1,1,-4.259999999999991,-4.259999999999991,-0.0041896144767898935,-1.0
2017-01-02 20:00:00,1011.44,1020.0,1011.43,1019.24,6.7000000000000455,0,-1,6.7000000000000455,6.7000000000000455,0.00661702253738139,1.0
2017-01-02 21:00:00,1019.24,1024.99,1018.71,1024.94,5.7000000000000455,1,0,12.400000000000093,12.400000000000093,0.005592402182017954,1.0
2017-01-02 22:00:00,1024.54,1029.92,999.99,1014.56,-10.38000000000011,-1,1,-10.38000000000011,-10.38000000000011,-0.01012742209300066,-1.0
2017-01-02 23:00:00,1014.65,1023.93,1014.65,1023.5,8.940000000000055,0,-1,8.940000000000055,8.940000000000055,0.008811701624349633,1.0
2017-01-03 00:00:00,1023.0,1024.96,1023.0,1023.57,0.07000000000005002,1,0,9.010000000000105,9.010000000000105,6.839276990722176e-05,1.0
2017-01-03 01:00:00,1023.59,1023.61,1020.0,1020.06,-3.5100000000001046,0,1,-3.5100000000001046,-3.5100000000001046,-0.0034291743603271922,-1.0
2017-01-03 02:00:00,1020.06,1020.06,1009.89,1015.33,-4.7299999999999045,0,0,-8.240000000000009,-8.240000000000009,-0.004636982138305545,-1.0
2017-01-03 03:00:00,1012.96,1014.31,1009.08,1014.31,-1.0200000000000955,-1,0,-9.260000000000105,-9.260000000000105,-0.001004599489821123,-1.0
2017-01-03 04:00:00,1014.07,1018.73,1012.06,1016.0,1.6900000000000546,0,-1,1.6900000000000546,1.6900000000000546,0.0016661572891916163,1.0
2017-01-03 05:00:00,1016.0,1020.95,1015.15,1016.5,0.5,0,0,2.1900000000000546,2.1900000000000546,0.0004921259842520788,1.0
2017-01-03 06:00:00,1017.87,1022.51,1015.15,1020.24,3.740000000000009,0,0,5.930000000000062,5.930000000000062,0.0036792916871617454,1.0
2017-01-03 07:00:00,1020.28,1024.0,1020.0,1023.5,3.259999999999991,0,0,9.190000000000056,9.190000000000056,0.0031953265898219123,1.0
2017-01-03 08:00:00,1023.49,1026.5,1022.6,1023.75,0.25,1,0,9.440000000000056,9.440000000000056,0.0002442598925256334,1.0
2017-01-03 09:00:00,1023.2,1023.7,1019.97,1019.98,-3.7699999999999823,0,1,-3.7699999999999823,-3.7699999999999823,-0.003682539682539621,-1.0
2017-01-03 10:00:00,1019.98,1020.0,1015.23,1017.96,-2.019999999999982,-1,0,-5.7899999999999645,-5.7899999999999645,-0.0019804309888429295,-1.0
2017-01-03 11:00:00,1018.17,1024.6,1015.24,1020.0,2.039999999999964,0,-1,2.039999999999964,2.039999999999964,0.002004008016031955,1.0
2017-01-03 12:00:00,1019.54,1020.99,1018.54,1020.98,0.9800000000000182,1,0,3.0199999999999823,3.0199999999999823,0.0009607843137255934,1.0
2017-01-03 13:00:00,1020.32,1020.98,1019.42,1019.88,-1.1000000000000227,-1,1,-1.1000000000000227,-1.1000000000000227,-0.0010773962271543036,-1.0
2017-01-03 14:00:00,1019.88,1020.99,1019.51,1020.34,0.4600000000000364,1,-1,0.4600000000000364,0.4600000000000364,0.00045103345491637187,1.0
2017-01-03 15:00:00,1020.34,1021.48,1016.21,1016.73,-3.6100000000000136,-1,1,-3.6100000000000136,-3.6100000000000136,-0.00353803634082761,-1.0
2017-01-03 16:00:00,1016.73,1020.28,1016.19,1017.12,0.3899999999999864,0,-1,0.3899999999999864,0.3899999999999864,0.0003835826620637306,1.0
2017-01-03 17:00:00,1017.81,1021.5,1017.12,1021.46,4.340000000000032,0,0,4.730000000000018,4.730000000000018,0.004266949819097032,1.0
2017-01-03 18:00:00,1021.42,1023.63,1019.04,1022.99,1.5299999999999727,0,0,6.259999999999992,6.259999999999992,0.001497856010024945,1.0
2017-01-03 19:00:00,1022.99,1039.0,1022.82,1035.24,12.25,1,0,18.509999999999987,18.509999999999987,0.01197470160998648,1.0
2017-01-03 20:00:00,1035.51,1038.5,1032.33,1032.33,-2.9100000000000823,-1,1,-2.9100000000000823,-2.9100000000000823,-0.0028109423901704345,-1.0
2017-01-03 21:00:00,1032.04,1035.41,1028.56,1034.47,2.1400000000001,0,-1,2.1400000000001,2.1400000000001,0.0020729805391688227,1.0
2017-01-03 22:00:00,1034.42,1041.0,1033.5,1037.65,3.1800000000000637,0,0,5.320000000000164,5.320000000000164,0.003074037913134431,1.0
2017-01-03 23:00:00,1036.86,1042.0,1036.67,1041.53,3.8799999999998818,0,0,9.200000000000044,9.200000000000044,0.003739218426251467,1.0
2017-01-04 00:00:00,1041.99,1046.0,1038.35,1042.64,1.1100000000001269,0,0,10.310000000000171,10.310000000000171,0.0010657398250650818,1.0
2017-01-04 01:00:00,1042.34,1054.72,1041.24,1047.79,5.149999999999864,1,0,15.460000000000036,15.460000000000036,0.004939384638993127,1.0
2017-01-04 02:00:00,1047.79,1049.99,1038.35,1046.17,-1.6199999999998909,-1,1,-1.6199999999998909,-1.6199999999998909,-0.0015461113391040948,-1.0
2017-01-04 03:00:00,1047.04,1057.0,1047.03,1056.98,10.809999999999944,1,-1,10.809999999999944,10.809999999999944,0.010332928682718734,1.0
2017-01-04 04:00:00,1055.97,1057.0,1052.62,1055.69,-1.2899999999999636,-1,1,-1.2899999999999636,-1.2899999999999636,-0.001220458286817161,-1.0
2017-01-04 05:00:00,1055.7,1065.0,1053.03,1065.0,9.309999999999944,0,-1,9.309999999999944,9.309999999999944,0.008818876753592386,1.0
2017-01-04 06:00:00,1065.0,1078.0,1062.91,1078.0,13.0,0,0,22.30999999999995,22.30999999999995,0.01220657276995296,1.0
2017-01-04 07:00:00,1078.0,1089.19,1070.03,1081.93,3.9300000000000637,0,0,26.24000000000001,26.24000000000001,0.0036456400742115314,1.0
2017-01-04 08:00:00,1080.14,1090.47,1077.2,1088.97,7.0399999999999645,0,0,33.279999999999966,33.279999999999966,0.006506890464262893,1.0
2017-01-04 09:00:00,1088.5,1098.76,1082.41,1098.0,9.029999999999973,1,0,42.309999999999945,42.309999999999945,0.0082922394556324,1.0
2017-01-04 10:00:00,1094.99,1098.58,1059.73,1086.01,-11.990000000000007,-1,1,-11.990000000000007,-11.990000000000007,-0.010919854280510007,-1.0
2017-01-04 11:00:00,1085.09,1090.0,1083.73,1089.08,3.0699999999999363,0,-1,3.0699999999999363,3.0699999999999363,0.002826861631108235,1.0
2017-01-04 12:00:00,1088.89,1098.77,1085.66,1094.9,5.820000000000165,0,0,8.8900000000001,8.8900000000001,0.005343960039666751,1.0
2017-01-04 13:00:00,1096.58,1129.9,1094.5,1129.8,34.899999999999864,0,0,43.78999999999997,43.78999999999997,0.031875057082838554,1.0
2017-01-04 14:00:00,1129.8,1139.89,1123.02,1134.81,5.009999999999991,1,0,48.79999999999996,48.79999999999996,0.004434413170472551,1.0
2017-01-04 15:00:00,1133.35,1135.0,1092.1,1115.45,-19.359999999999896,0,1,-19.359999999999896,-19.359999999999896,-0.017060124602356286,-1.0
2017-01-04 16:00:00,1115.45,1127.93,1092.05,1092.1,-23.35000000000014,0,0,-42.710000000000036,-42.710000000000036,-0.020933255636738646,-1.0
2017-01-04 17:00:00,1092.05,1104.98,1078.0,1090.0,-2.099999999999909,-1,0,-44.809999999999945,-44.809999999999945,-0.0019229008332569688,-1.0
2017-01-04 18:00:00,1090.0,1129.8,1090.0,1127.98,37.980000000000025,1,-1,37.980000000000025,37.980000000000025,0.03484403669724778,1.0
2017-01-04 19:00:00,1127.97,1130.82,1103.57,1114.92,-13.059999999999945,0,1,-13.059999999999945,-13.059999999999945,-0.011578219471976459,-1.0
2017-01-04 20:00:00,1114.38,1114.92,1086.5,1088.62,-26.300000000000185,-1,0,-39.360000000000134,-39.360000000000134,-0.023589136440282817,-1.0
2017-01-04 21:00:00,1088.6,1110.0,1086.5,1107.89,19.27000000000021,1,-1,19.27000000000021,19.27000000000021,0.01770130991530583,1.0
2017-01-04 22:00:00,1107.93,1117.87,1097.63,1102.12,-5.770000000000207,-1,1,-5.770000000000207,-5.770000000000207,-0.005208098276904939,-1.0
2017-01-04 23:00:00,1102.12,1124.0,1102.12,1116.39,14.27000000000021,0,-1,14.27000000000021,14.27000000000021,0.012947773382208979,1.0
2017-01-05 00:00:00,1116.39,1119.22,1116.39,1118.05,1.6599999999998545,0,0,15.930000000000064,15.930000000000064,0.0014869355691109474,1.0
2017-01-05 01:00:00,1118.05,1124.0,1110.0,1120.28,2.230000000000018,1,0,18.16000000000008,18.16000000000008,0.0019945440722686225,1.0
2017-01-05 02:00:00,1120.19,1120.48,1116.39,1117.96,-2.3199999999999363,0,1,-2.3199999999999363,-2.3199999999999363,-0.002070910843717577,-1.0
2017-01-05 03:00:00,1117.93,1117.94,1105.59,1109.84,-8.120000000000116,-1,0,-10.440000000000056,-10.440000000000056,-0.007263229453647769,-1.0
2017-01-05 04:00:00,1109.01,1136.72,1105.6,1133.55,23.710000000000036,1,-1,23.710000000000036,23.710000000000036,0.0213634397751028,1.0
2017-01-05 05:00:00,1133.55,1136.48,1050.0,1073.04,-60.50999999999999,-1,1,-60.50999999999999,-60.50999999999999,-0.05338097128490138,-1.0
2017-01-05 06:00:00,1073.02,1115.0,1070.02,1097.26,24.220000000000034,1,-1,24.220000000000034,24.220000000000034,0.02257138596883612,1.0
2017-01-05 07:00:00,1094.99,1106.92,1086.12,1096.8,-0.4600000000000364,0,1,-0.4600000000000364,-0.4600000000000364,-0.00041922607221622776,-1.0
2017-01-05 08:00:00,1096.8,1098.23,982.0,982.22,-114.57999999999993,0,0,-115.03999999999996,-115.03999999999996,-0.1044675419401896,-1.0
2017-01-05 09:00:00,982.22,1014.96,885.41,950.01,-32.210000000000036,-1,0,-147.25,-147.25,-0.0327930606177842,-1.0
2017-01-05 10:00:00,952.32,970.97,940.0,958.98,8.970000000000027,0,-1,8.970000000000027,8.970000000000027,0.009442005873622428,1.0
2017-01-05 11:00:00,958.98,996.0,947.01,992.84,33.86000000000001,1,0,42.83000000000004,42.83000000000004,0.03530834845356523,1.0
2017-01-05 12:00:00,992.84,992.86,933.19,955.0,-37.84000000000003,-1,1,-37.84000000000003,-37.84000000000003,-0.03811288828008541,-1.0
2017-01-05 13:00:00,954.01,970.51,951.05,964.04,9.039999999999964,0,-1,9.039999999999964,9.039999999999964,0.009465968586387373,1.0
2017-01-05 14:00:00,964.11,984.99,964.06,979.52,15.480000000000016,1,0,24.519999999999985,24.519999999999985,0.016057425003112025,1.0
2017-01-05 15:00:00,980.0,983.92,937.0,961.65,-17.870000000000005,-1,1,-17.870000000000005,-17.870000000000005,-0.018243629532832432,-1.0
2017-01-05 16:00:00,958.65,977.81,951.8,969.94,8.290000000000077,0,-1,8.290000000000077,8.290000000000077,0.00862060001039877,1.0
2017-01-05 17:00:00,969.9,974.3,961.0,974.3,4.3599999999999,0,0,12.649999999999974,12.649999999999974,0.004495123409695268,1.0
2017-01-05 18:00:00,974.5,1009.99,970.95,1009.0,34.700000000000045,1,0,47.350000000000016,47.350000000000016,0.03561531355845226,1.0
2017-01-05 19:00:00,1009.0,1025.03,987.06,1004.74,-4.259999999999991,-1,1,-4.259999999999991,-4.259999999999991,-0.004222001982160496,-1.0
2017-01-05 20:00:00,1004.73,1016.09,999.82,1016.09,11.350000000000026,0,-1,11.350000000000026,11.350000000000026,0.011296454804228029,1.0
2017-01-05 21:00:00,1016.09,1026.99,1013.98,1017.52,1.42999999999995,1,0,12.779999999999974,12.779999999999974,0.0014073556476295044,1.0
2017-01-05 22:00:00,1017.52,1019.01,958.72,958.72,-58.79999999999996,-1,1,-58.79999999999996,-58.79999999999996,-0.05778756191524481,-1.0
2017-01-05 23:00:00,958.72,987.48,955.01,981.2,22.48000000000001,1,-1,22.48000000000001,22.48000000000001,0.023447930574098885,1.0
2017-01-06 00:00:00,981.21,985.93,953.11,970.1,-11.100000000000025,-1,1,-11.100000000000025,-11.100000000000025,-0.011312678353037177,-1.0
2017-01-06 01:00:00,969.92,989.43,969.92,981.16,11.059999999999944,1,-1,11.059999999999944,11.059999999999944,0.01140088650654558,1.0
2017-01-06 02:00:00,980.06,984.46,970.15,980.54,-0.6200000000000045,0,1,-0.6200000000000045,-0.6200000000000045,-0.0006319050919320057,-1.0
2017-01-06 03:00:00,980.96,989.97,974.11,980.49,-0.049999999999954525,0,0,-0.6699999999999591,-0.6699999999999591,-5.099231035954333e-05,-1.0
2017-01-06 04:00:00,981.53,985.53,937.21,960.43,-20.06000000000006,0,0,-20.730000000000018,-20.730000000000018,-0.02045915817601407,-1.0
2017-01-06 05:00:00,960.27,964.33,905.0,934.1,-26.329999999999927,0,0,-47.05999999999993,-47.05999999999993,-0.027414803785804187,-1.0
2017-01-06 06:00:00,933.02,944.44,911.0,925.0,-9.100000000000025,0,0,-56.15999999999997,-56.15999999999997,-0.009741997644791778,-1.0
2017-01-06 07:00:00,924.79,928.46,871.0,898.98,-26.019999999999985,0,0,-82.17999999999995,-82.17999999999995,-0.02812972972972972,-1.0
2017-01-06 08:00:00,900.03,902.0,880.0,885.25,-13.730000000000016,-1,0,-95.90999999999997,-95.90999999999997,-0.015272864802331587,-1.0
2017-01-06 09:00:00,885.26,905.0,882.73,899.28,14.029999999999974,0,-1,14.029999999999974,14.029999999999974,0.01584863033041506,1.0
2017-01-06 10:00:00,901.0,904.99,878.0,900.0,0.7200000000000273,0,0,14.75,14.75,0.0008006405124099112,1.0
2017-01-06 11:00:00,900.02,917.97,900.0,912.0,12.0,1,0,26.75,26.75,0.013333333333333421,1.0
2017-01-06 12:00:00,912.0,919.99,901.15,902.25,-9.75,-1,1,-9.75,-9.75,-0.01069078947368418,-1.0
2017-01-06 13:00:00,902.32,914.99,902.21,914.96,12.710000000000036,1,-1,12.710000000000036,12.710000000000036,0.014087004710446216,1.0
2017-01-06 14:00:00,914.95,918.51,880.01,890.78,-24.18000000000007,-1,1,-24.18000000000007,-24.18000000000007,-0.026427384803707318,-1.0
2017-01-06 15:00:00,890.73,902.99,885.91,890.85,0.07000000000005002,1,-1,0.07000000000005002,0.07000000000005002,7.858281506112341e-05,1.0
2017-01-06 16:00:00,890.81,893.98,880.0,887.94,-2.9099999999999686,-1,1,-2.9099999999999686,-2.9099999999999686,-0.003266543189089033,-1.0
2017-01-06 17:00:00,887.94,905.73,884.5,896.77,8.829999999999927,1,-1,8.829999999999927,8.829999999999927,0.009944365610288886,1.0
2017-01-06 18:00:00,896.77,897.0,881.37,888.94,-7.829999999999927,-1,1,-7.829999999999927,-7.829999999999927,-0.008731335794016195,-1.0
2017-01-06 19:00:00,887.73,895.78,879.4,893.89,4.949999999999932,1,-1,4.949999999999932,4.949999999999932,0.0055684298152856035,1.0
2017-01-06 20:00:00,894.02,900.16,884.41,884.43,-9.460000000000036,0,1,-9.460000000000036,-9.460000000000036,-0.01058295763460837,-1.0
2017-01-06 21:00:00,884.53,895.99,856.42,865.03,-19.399999999999977,0,0,-28.86000000000001,-28.86000000000001,-0.021935031602274842,-1.0
2017-01-06 22:00:00,864.61,866.53,827.94,846.72,-18.309999999999945,0,0,-47.16999999999996,-47.16999999999996,-0.02116689594580523,-1.0
2017-01-06 23:00:00,849.8,853.0,825.0,842.01,-4.710000000000036,0,0,-51.88,-51.88,-0.005562641723356077,-1.0
2017-01-07 00:00:00,842.01,842.02,821.22,836.74,-5.269999999999982,0,0,-57.149999999999984,-57.149999999999984,-0.006258833030486578,-1.0
2017-01-07 01:00:00,837.48,849.96,827.62,827.62,-9.120000000000003,0,0,-66.26999999999998,-66.26999999999998,-0.010899443076702427,-1.0
2017-01-07 02:00:00,827.62,836.42,825.43,827.21,-0.40999999999996817,-1,0,-66.67999999999995,-66.67999999999995,-0.0004953964379786904,-1.0
2017-01-07 03:00:00,825.83,833.75,820.0,829.91,2.699999999999932,1,-1,2.6999999999999313,2.699999999999932,0.0032639837526140525,1.0
2017-01-07 04:00:00,825.63,832.63,814.69,814.69,-15.219999999999914,-1,1,-15.219999999999914,-15.219999999999914,-0.018339338000506026,-1.0
2017-01-07 05:00:00,814.0,887.0,812.28,884.9,70.20999999999992,1,-1,70.20999999999992,70.20999999999992,0.08618001939387976,1.0
2017-01-07 06:00:00,884.05,885.17,864.54,879.76,-5.139999999999986,0,1,-5.139999999999986,-5.139999999999986,-0.0058085659396541756,-1.0
2017-01-07 07:00:00,879.77,884.44,869.46,874.01,-5.75,-1,0,-10.889999999999986,-10.889999999999986,-0.006535873420023597,-1.0
2017-01-07 08:00:00,874.01,897.8,874.01,883.03,9.019999999999982,1,-1,9.019999999999982,9.019999999999982,0.01032024805208187,1.0
2017-01-07 09:00:00,883.03,884.02,861.33,874.24,-8.789999999999964,-1,1,-8.789999999999964,-8.789999999999964,-0.009954361686465909,-1.0
2017-01-07 10:00:00,874.24,891.35,869.1,887.78,13.539999999999964,0,-1,13.539999999999964,13.539999999999964,0.01548773792093705,1.0
2017-01-07 11:00:00,888.0,888.84,879.9,887.99,0.2100000000000364,0,0,13.75,13.75,0.00023654508999970683,1.0
2017-01-07 12:00:00,888.0,905.0,888.0,893.31,5.319999999999937,0,0,19.069999999999933,19.069999999999933,0.005991058457865517,1.0
2017-01-07 13:00:00,896.88,906.0,894.49,901.03,7.720000000000027,1,0,26.789999999999967,26.789999999999967,0.008642016769094818,1.0
2017-01-07 14:00:00,901.92,905.0,881.59,892.01,-9.019999999999982,0,1,-9.019999999999982,-9.019999999999982,-0.010010765457309943,-1.0
2017-01-07 15:00:00,892.0,899.65,882.0,884.28,-7.730000000000018,-1,0,-16.75,-16.75,-0.008665822132038925,-1.0
2017-01-07 16:00:00,886.66,891.12,882.02,887.66,3.3799999999999955,0,-1,3.3799999999999955,3.3799999999999955,0.0038223187225765454,1.0
2017-01-07 17:00:00,887.35,895.0,879.98,889.77,2.1100000000000136,0,0,5.490000000000008,5.490000000000008,0.0023770362526192024,1.0
2017-01-07 18:00:00,889.78,904.99,887.19,897.34,7.57000000000005,0,0,13.06000000000006,13.06000000000006,0.008507816626768694,1.0
2017-01-07 19:00:00,897.42,907.05,892.14,906.2,8.860000000000014,1,0,21.920000000000076,21.920000000000076,0.00987362649608836,1.0
2017-01-07 20:00:00,906.2,906.88,892.57,895.7,-10.5,-1,1,-10.5,-10.5,-0.011586846170823171,-1.0
2017-01-07 21:00:00,899.46,901.55,895.74,898.94,3.240000000000009,0,-1,3.240000000000009,3.240000000000009,0.00361728257228977,1.0
2017-01-07 22:00:00,898.86,915.0,898.86,915.0,16.059999999999945,0,0,19.29999999999995,19.29999999999995,0.017865486016864333,1.0
2017-01-07 23:00:00,915.0,920.4,913.49,917.54,2.539999999999964,0,0,21.839999999999925,21.839999999999925,0.002775956284152948,1.0
2017-01-08 00:00:00,918.05,938.0,916.2,937.05,19.509999999999987,1,0,41.3499999999999,41.3499999999999,0.02126337816334977,1.0
2017-01-08 01:00:00,938.0,941.81,919.25,931.47,-5.579999999999927,-1,1,-5.579999999999927,-5.579999999999927,-0.005954858331999269,-1.0
2017-01-08 02:00:00,931.47,939.86,925.03,935.01,3.5399999999999636,1,-1,3.539999999999964,3.5399999999999636,0.0038004444587587116,1.0
2017-01-08 03:00:00,935.01,940.0,926.07,929.37,-5.639999999999987,-1,1,-5.639999999999987,-5.639999999999987,-0.006032021047903236,-1.0
2017-01-08 04:00:00,929.35,933.81,921.52,930.15,0.7799999999999727,1,-1,0.7799999999999727,0.7799999999999727,0.0008392782207300442,1.0
2017-01-08 05:00:00,930.15,934.98,928.61,929.53,-0.6200000000000045,0,1,-0.6200000000000045,-0.6200000000000045,-0.0006665591571252127,-1.0
2017-01-08 06:00:00,929.53,932.0,925.15,927.48,-2.0499999999999545,0,0,-2.669999999999959,-2.669999999999959,-0.002205415640162189,-1.0
2017-01-08 07:00:00,927.7,928.74,898.0,901.89,-25.590000000000032,-1,0,-28.25999999999999,-28.25999999999999,-0.02759089144779403,-1.0
2017-01-08 08:00:00,905.0,916.02,905.0,907.81,5.919999999999959,0,-1,5.919999999999959,5.919999999999959,0.006563993391655254,1.0
2017-01-08 09:00:00,907.83,924.83,907.83,913.49,5.680000000000062,0,0,11.600000000000026,11.600000000000026,0.006256815853537656,1.0
2017-01-08 10:00:00,915.15,921.09,913.8,918.05,4.559999999999945,1,0,16.159999999999968,16.159999999999968,0.0049918444646355215,1.0
2017-01-08 11:00:00,917.88,917.88,892.46,904.06,-13.990000000000007,0,1,-13.990000000000007,-13.990000000000007,-0.015238821414955585,-1.0
2017-01-08 12:00:00,904.06,906.0,895.49,896.91,-7.149999999999977,-1,0,-21.139999999999983,-21.139999999999983,-0.007908767117226656,-1.0
2017-01-08 13:00:00,896.92,910.91,881.3,904.33,7.420000000000073,1,-1,7.420000000000073,7.420000000000073,0.008272847888862955,1.0
2017-01-08 14:00:00,904.74,908.67,900.0,903.33,-1.0,0,1,-1.0,-1.0,-0.0011057910276115466,-1.0
2017-01-08 15:00:00,903.71,907.94,895.01,900.48,-2.8500000000000227,-1,0,-3.850000000000023,-3.850000000000023,-0.0031549931918568586,-1.0
2017-01-08 16:00:00,900.29,909.73,897.05,907.05,6.569999999999938,1,-1,6.569999999999938,6.569999999999938,0.007296108742004259,1.0
2017-01-08 17:00:00,907.11,914.3,906.76,906.76,-0.2899999999999636,-1,1,-0.2899999999999636,-0.2899999999999636,-0.00031971776638550764,-1.0
